codigo,Razón Social,marca,nombre_region,codigo_region,nombre_comuna,codigo_comuna,direccion,Latitud,Longitud,combustible,Última Actualización,hora_actualizacion,precio,unidad_cobro,ClasificacionGasolina 93 $/L,ClasificacionGasolina 97 $/L,ClasificacionPetróleo Diesel $/L,ClasificacionGasolina 95 $/L,ClasificacionGLP Vehicular $/m3,ClasificacionGNC $/m3,Fecha
pb1312806,COMERCIAL QUILICURA LTDA. R.U.T.:89.863.200-8,Sin Bandera,Metropolitana de Santiago,13,Renca,13128,JOSE MANUEL BALMACEDA 4885,-33.401105,-70.72099,93,2019-03-23,10:28:59,752.0,$/L,,,,,,,2024-03-26
pb1312806,COMERCIAL QUILICURA LTDA. R.U.T.:89.863.200-8,Sin Bandera,Metropolitana de Santiago,13,Renca,13128,JOSE MANUEL BALMACEDA 4885,-33.401105,-70.72099,95,2019-02-15,14:31:04,782.0,$/L,,,,,,,2024-03-26
pb1312806,COMERCIAL QUILICURA LTDA. R.U.T.:89.863.200-8,Sin Bandera,Metropolitana de Santiago,13,Renca,13128,JOSE MANUEL BALMACEDA 4885,-33.401105,-70.72099,DI,2019-03-15,11:04:28,578.0,$/L,,,,,,,2024-03-26
pb1320102,Administradora de ventas al detalle ltda.,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,EYZAGUIRRE 2436,-33.615855,-70.602911,93,2024-02-29,10:55:51,1304.0,$/L,,,,,,,2024-03-26
pb1320102,Administradora de ventas al detalle ltda.,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,EYZAGUIRRE 2436,-33.615855,-70.602911,95,2024-02-29,10:55:51,1368.0,$/L,,,,,,,2024-03-26
pb1320102,Administradora de ventas al detalle ltda.,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,EYZAGUIRRE 2436,-33.615855,-70.602911,97,2024-02-29,10:55:51,1427.0,$/L,,,,,,,2024-03-26
pb1320102,Administradora de ventas al detalle ltda.,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,EYZAGUIRRE 2436,-33.615855,-70.602911,DI,2024-02-29,10:55:51,1037.0,$/L,,,,,,,2024-03-26
pb1320102,Administradora de ventas al detalle ltda.,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,EYZAGUIRRE 2436,-33.615855,-70.602911,GLP,2024-03-14,13:28:25,620.0,$/m3,,,,,,,2024-03-26
pb1320103,Centro de Servicios Focacci Borquez Ltda,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,Avenida Gabriela 3950,-33.582319,-70.606518,93,2024-02-29,10:12:39,1290.0,$/L,,,,,,,2024-03-26
pb1320103,Centro de Servicios Focacci Borquez Ltda,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,Avenida Gabriela 3950,-33.582319,-70.606518,95,2024-02-29,10:12:39,1335.0,$/L,,,,,,,2024-03-26
pb1320103,Centro de Servicios Focacci Borquez Ltda,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,Avenida Gabriela 3950,-33.582319,-70.606518,97,2024-02-29,10:12:40,1365.0,$/L,,,,,,,2024-03-26
pb1320103,Centro de Servicios Focacci Borquez Ltda,COPEC,Metropolitana de Santiago,13,Puente Alto,13201,Avenida Gabriela 3950,-33.582319,-70.606518,DI,2024-02-29,10:12:40,1028.0,$/L,,,,,,,2024-03-26
pb1320104,Administradora y Comercializadora Emilia SPA,BULL ENERGY,Metropolitana de Santiago,13,Puente Alto,13201,Avda Nonato Coo 3161,-33.580394,-70.568545,93,2024-03-15,15:53:54,1224.0,$/L,,,,,,,2024-03-26
pb1320104,Administradora y Comercializadora Emilia SPA,BULL ENERGY,Metropolitana de Santiago,13,Puente Alto,13201,Avda Nonato Coo 3161,-33.580394,-70.568545,95,2024-03-15,15:53:54,1260.0,$/L,,,,,,,2024-03-26
pb1320104,Administradora y Comercializadora Emilia SPA,BULL ENERGY,Metropolitana de Santiago,13,Puente Alto,13201,Avda Nonato Coo 3161,-33.580394,-70.568545,DI,2024-03-15,15:53:54,1018.0,$/L,,,,,,,2024-03-26
pb1330102,COMERCIALIZADORA CARTIZ SPA,PETROBRAS,De los Lagos,10,Osorno,10301,Repï¿½blica 111,-40.574409,-73.146917,93,2024-03-14,17:43:07,1349.0,$/L,,,,,,,2024-03-26
pb1330102,COMERCIALIZADORA CARTIZ SPA,PETROBRAS,De los Lagos,10,Osorno,10301,Repï¿½blica 111,-40.574409,-73.146917,95,2024-03-14,17:43:07,1378.0,$/L,,,,,,,2024-03-26
pb1330102,COMERCIALIZADORA CARTIZ SPA,PETROBRAS,De los Lagos,10,Osorno,10301,Repï¿½blica 111,-40.574409,-73.146917,97,2024-03-14,17:43:07,1407.0,$/L,,,,,,,2024-03-26
pb1330102,COMERCIALIZADORA CARTIZ SPA,PETROBRAS,De los Lagos,10,Osorno,10301,Repï¿½blica 111,-40.574409,-73.146917,DI,2024-03-14,17:43:07,1093.0,$/L,,,,,,,2024-03-26
pb1330103,Servicios de Transporte Viapacifico SpA.  ,ONE,Metropolitana de Santiago,13,Colina,13301,Carretera general San MartÃ­n 13300,-33.254232,-70.697315,93,2024-02-29,08:41:11,1329.0,$/L,,,,,,,2024-03-26
pb1330103,Servicios de Transporte Viapacifico SpA.  ,ONE,Metropolitana de Santiago,13,Colina,13301,Carretera general San MartÃ­n 13300,-33.254232,-70.697315,95,2024-02-29,08:41:11,1381.0,$/L,,,,,,,2024-03-26
pb1330103,Servicios de Transporte Viapacifico SpA.  ,ONE,Metropolitana de Santiago,13,Colina,13301,Carretera general San MartÃ­n 13300,-33.254232,-70.697315,97,2023-12-28,14:36:24,1373.0,$/L,,,,,,,2024-03-26
pb1330103,Servicios de Transporte Viapacifico SpA.  ,ONE,Metropolitana de Santiago,13,Colina,13301,Carretera general San MartÃ­n 13300,-33.254232,-70.697315,DI,2024-02-29,08:41:11,1079.0,$/L,,,,,,,2024-03-26
pb1330204,DISTRIBUIDORA DE COMBUSTIBLES JSP SPA,Combustibles JSP,Metropolitana de Santiago,13,Lampa,13302,"SANTA SARA, PARCELA Nï¿½ 5",-33.240305,-70.767295,93,2024-03-01,08:35:54,1317.0,$/L,,,,,,,2024-03-26
pb1330204,DISTRIBUIDORA DE COMBUSTIBLES JSP SPA,Combustibles JSP,Metropolitana de Santiago,13,Lampa,13302,"SANTA SARA, PARCELA Nï¿½ 5",-33.240305,-70.767295,95,2024-03-01,08:35:54,1366.0,$/L,,,,,,,2024-03-26
pb1330204,DISTRIBUIDORA DE COMBUSTIBLES JSP SPA,Combustibles JSP,Metropolitana de Santiago,13,Lampa,13302,"SANTA SARA, PARCELA Nï¿½ 5",-33.240305,-70.767295,97,2019-07-25,13:33:37,888.0,$/L,,,,,,,2024-03-26
pb1330204,DISTRIBUIDORA DE COMBUSTIBLES JSP SPA,Combustibles JSP,Metropolitana de Santiago,13,Lampa,13302,"SANTA SARA, PARCELA Nï¿½ 5",-33.240305,-70.767295,DI,2024-03-01,08:35:54,1060.0,$/L,,,,,,,2024-03-26
pb1330205,Combustibles JLM Spa,Combustibles La 12,Metropolitana de Santiago,13,Lampa,13302,BARROS LUCO 3153,-33.29201,-70.866923,93,2023-12-08,14:19:59,1290.0,$/L,,,,,,,2024-03-26
pb1330205,Combustibles JLM Spa,Combustibles La 12,Metropolitana de Santiago,13,Lampa,13302,BARROS LUCO 3153,-33.29201,-70.866923,95,2023-12-08,14:19:59,1340.0,$/L,,,,,,,2024-03-26
pb1330205,Combustibles JLM Spa,Combustibles La 12,Metropolitana de Santiago,13,Lampa,13302,BARROS LUCO 3153,-33.29201,-70.866923,97,2018-10-18,16:57:01,914.0,$/L,,,,,,,2024-03-26
pb1330205,Combustibles JLM Spa,Combustibles La 12,Metropolitana de Santiago,13,Lampa,13302,BARROS LUCO 3153,-33.29201,-70.866923,DI,2023-12-08,14:19:59,1054.0,$/L,,,,,,,2024-03-26
pb1330205,Combustibles JLM Spa,Combustibles La 12,Metropolitana de Santiago,13,Lampa,13302,BARROS LUCO 3153,-33.29201,-70.866923,GLP,2018-10-18,16:57:01,520.0,$/m3,,,,,,,2024-03-26
pb1330206,Pedro Riveros Alvarez Distribucion de Combustible EIRL,Sin Bandera,Metropolitana de Santiago,13,Lampa,13302,Chacabuco sur 450 450,-33.274242,-70.745432,93,2023-12-28,13:25:10,1264.0,$/L,,,,,,,2024-03-26
pb1330206,Pedro Riveros Alvarez Distribucion de Combustible EIRL,Sin Bandera,Metropolitana de Santiago,13,Lampa,13302,Chacabuco sur 450 450,-33.274242,-70.745432,95,2023-12-28,13:25:30,1311.0,$/L,,,,,,,2024-03-26
pb1330206,Pedro Riveros Alvarez Distribucion de Combustible EIRL,Sin Bandera,Metropolitana de Santiago,13,Lampa,13302,Chacabuco sur 450 450,-33.274242,-70.745432,97,2018-06-21,09:18:21,857.0,$/L,,,,,,,2024-03-26
pb1330206,Pedro Riveros Alvarez Distribucion de Combustible EIRL,Sin Bandera,Metropolitana de Santiago,13,Lampa,13302,Chacabuco sur 450 450,-33.274242,-70.745432,DI,2023-12-28,13:25:40,1037.0,$/L,,,,,,,2024-03-26
pb1330301,Distribuidora de Combustibles hijuelas spa,Combustibles Endless.com,Metropolitana de Santiago,13,Tiltil,13303,EL SAUCE 00,-33.096809,-70.929612,93,2023-12-28,18:17:36,1263.0,$/L,,,,,,,2024-03-26
pb1330301,Distribuidora de Combustibles hijuelas spa,Combustibles Endless.com,Metropolitana de Santiago,13,Tiltil,13303,EL SAUCE 00,-33.096809,-70.929612,95,2023-12-28,18:17:36,1317.0,$/L,,,,,,,2024-03-26
pb1330301,Distribuidora de Combustibles hijuelas spa,Combustibles Endless.com,Metropolitana de Santiago,13,Tiltil,13303,EL SAUCE 00,-33.096809,-70.929612,97,2018-10-10,16:04:34,855.0,$/L,,,,,,,2024-03-26
pb1330301,Distribuidora de Combustibles hijuelas spa,Combustibles Endless.com,Metropolitana de Santiago,13,Tiltil,13303,EL SAUCE 00,-33.096809,-70.929612,DI,2023-12-28,18:17:36,1048.0,$/L,,,,,,,2024-03-26
pb1340104,GASTON MAURICIO POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Lo Sierra 03150,-33.532497,-70.704172,93,2024-03-08,16:42:06,1236.0,$/L,,,,,,,2024-03-26
pb1340104,GASTON MAURICIO POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Lo Sierra 03150,-33.532497,-70.704172,95,2024-03-08,16:42:06,1275.0,$/L,,,,,,,2024-03-26
pb1340104,GASTON MAURICIO POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Lo Sierra 03150,-33.532497,-70.704172,97,2024-03-08,16:42:06,1317.0,$/L,,,,,,,2024-03-26
pb1340104,GASTON MAURICIO POZO GONZALEZ,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Lo Sierra 03150,-33.532497,-70.704172,DI,2024-03-01,15:04:23,1010.0,$/L,,,,,,,2024-03-26
pb1340105,ADCOMM LTDA.,COPEC,Metropolitana de Santiago,13,San Bernardo,13401,NOS A LOS MORROS 1275,-33.639588,-70.678925,93,2024-02-29,10:25:30,1256.0,$/L,,,,,,,2024-03-26
pb1340105,ADCOMM LTDA.,COPEC,Metropolitana de Santiago,13,San Bernardo,13401,NOS A LOS MORROS 1275,-33.639588,-70.678925,95,2024-02-29,10:25:30,1311.0,$/L,,,,,,,2024-03-26
pb1340105,ADCOMM LTDA.,COPEC,Metropolitana de Santiago,13,San Bernardo,13401,NOS A LOS MORROS 1275,-33.639588,-70.678925,97,2024-02-29,10:25:30,1356.0,$/L,,,,,,,2024-03-26
pb1340105,ADCOMM LTDA.,COPEC,Metropolitana de Santiago,13,San Bernardo,13401,NOS A LOS MORROS 1275,-33.639588,-70.678925,DI,2024-02-29,13:50:39,1019.0,$/L,,,,,,,2024-03-26
pb1340105,ADCOMM LTDA.,COPEC,Metropolitana de Santiago,13,San Bernardo,13401,NOS A LOS MORROS 1275,-33.639588,-70.678925,GLP,2013-12-26,14:47:17,564.0,$/m3,,,,,,,2024-03-26
pb1340106,Comercializadora Kupal II Ltda.,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Padre Hurtado 19290,-33.604059,-70.682264,93,2024-02-29,10:25:15,1256.0,$/L,,,,,,,2024-03-26
pb1340106,Comercializadora Kupal II Ltda.,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Padre Hurtado 19290,-33.604059,-70.682264,95,2024-02-29,10:25:15,1311.0,$/L,,,,,,,2024-03-26
pb1340106,Comercializadora Kupal II Ltda.,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Padre Hurtado 19290,-33.604059,-70.682264,97,2024-02-29,10:25:15,1356.0,$/L,,,,,,,2024-03-26
pb1340106,Comercializadora Kupal II Ltda.,SHELL,Metropolitana de Santiago,13,San Bernardo,13401,Camino Padre Hurtado 19290,-33.604059,-70.682264,DI,2024-03-04,12:26:45,1021.0,$/L,,,,,,,2024-03-26
pb13401067,IMPORTADORA Y EXPORTADORA OMPH LTDA,Energy,Metropolitana de Santiago,13,San Bernardo,13401,Almirante Riveros 01202,-33.61589,-70.683083,93,2024-03-07,16:26:07,1256.0,$/L,,,,,,,2024-03-26
pb13401067,IMPORTADORA Y EXPORTADORA OMPH LTDA,Energy,Metropolitana de Santiago,13,San Bernardo,13401,Almirante Riveros 01202,-33.61589,-70.683083,95,2024-03-07,16:26:07,1311.0,$/L,,,,,,,2024-03-26
pb13401067,IMPORTADORA Y EXPORTADORA OMPH LTDA,Energy,Metropolitana de Santiago,13,San Bernardo,13401,Almirante Riveros 01202,-33.61589,-70.683083,DI,2024-02-29,15:39:06,1028.0,$/L,,,,,,,2024-03-26
pb1340107,Energy Power SPA,Sin Bandera,Metropolitana de Santiago,13,San Bernardo,13401,Barros Arana 1502,-33.604579,-70.702374,93,2024-02-29,14:18:02,1247.0,$/L,,,,,,,2024-03-26
pb1340107,Energy Power SPA,Sin Bandera,Metropolitana de Santiago,13,San Bernardo,13401,Barros Arana 1502,-33.604579,-70.702374,95,2024-02-29,14:18:02,1301.0,$/L,,,,,,,2024-03-26
pb1340107,Energy Power SPA,Sin Bandera,Metropolitana de Santiago,13,San Bernardo,13401,Barros Arana 1502,-33.604579,-70.702374,DI,2024-02-29,14:18:02,1019.0,$/L,,,,,,,2024-03-26
pb1340201,TRANSPORTES COLECTIVO MAIPO BUIN SA,Sin Bandera,Metropolitana de Santiago,13,Buin,13402,"Clemente Diaz, Maipo 512",-33.734119,-70.783437,93,2024-02-29,10:54:57,1331.0,$/L,,,,,,,2024-03-26
pb1340201,TRANSPORTES COLECTIVO MAIPO BUIN SA,Sin Bandera,Metropolitana de Santiago,13,Buin,13402,"Clemente Diaz, Maipo 512",-33.734119,-70.783437,95,2024-02-29,10:54:57,1382.0,$/L,,,,,,,2024-03-26
pb1340201,TRANSPORTES COLECTIVO MAIPO BUIN SA,Sin Bandera,Metropolitana de Santiago,13,Buin,13402,"Clemente Diaz, Maipo 512",-33.734119,-70.783437,DI,2024-02-29,10:54:57,1082.0,$/L,,,,,,,2024-03-26
pb1350102,ASMESOL LTDA,Sin Bandera,Metropolitana de Santiago,13,Melipilla,13501, Av.  Vicu?a Mackenna 160,-33.680557,-71.207944,93,2024-02-29,13:50:56,1332.0,$/L,,,,,,,2024-03-26
pb1350102,ASMESOL LTDA,Sin Bandera,Metropolitana de Santiago,13,Melipilla,13501, Av.  Vicu?a Mackenna 160,-33.680557,-71.207944,95,2024-02-29,13:50:56,1380.0,$/L,,,,,,,2024-03-26
pb1350102,ASMESOL LTDA,Sin Bandera,Metropolitana de Santiago,13,Melipilla,13501, Av.  Vicu?a Mackenna 160,-33.680557,-71.207944,97,2024-02-29,13:50:56,1428.0,$/L,,,,,,,2024-03-26
pb1350102,ASMESOL LTDA,Sin Bandera,Metropolitana de Santiago,13,Melipilla,13501, Av.  Vicu?a Mackenna 160,-33.680557,-71.207944,DI,2024-02-29,13:50:56,1068.0,$/L,,,,,,,2024-03-26
pb1350103,Inversiones Del Real y Pesce Spa,APM,Metropolitana de Santiago,13,Melipilla,13501,Lote B Parcela 272,-33.781432,-71.262021,93,2024-02-29,14:31:05,1331.0,$/L,,,,,,,2024-03-26
pb1350103,Inversiones Del Real y Pesce Spa,APM,Metropolitana de Santiago,13,Melipilla,13501,Lote B Parcela 272,-33.781432,-71.262021,95,2024-02-29,14:31:05,1379.0,$/L,,,,,,,2024-03-26
pb1350103,Inversiones Del Real y Pesce Spa,APM,Metropolitana de Santiago,13,Melipilla,13501,Lote B Parcela 272,-33.781432,-71.262021,DI,2024-02-29,14:31:05,1067.0,$/L,,,,,,,2024-03-26
pb1350104,Combustibles Josefita Spa,Combustibles Josefita Spa,Metropolitana de Santiago,13,Melipilla,13501,Anselmo Alarcon 721,-33.570808,-71.197679,93,2024-02-29,23:18:48,1324.0,$/L,,,,,,,2024-03-26
pb1350104,Combustibles Josefita Spa,Combustibles Josefita Spa,Metropolitana de Santiago,13,Melipilla,13501,Anselmo Alarcon 721,-33.570808,-71.197679,95,2024-02-29,23:18:48,1369.0,$/L,,,,,,,2024-03-26
pb1350104,Combustibles Josefita Spa,Combustibles Josefita Spa,Metropolitana de Santiago,13,Melipilla,13501,Anselmo Alarcon 721,-33.570808,-71.197679,97,2024-02-29,23:18:48,1423.0,$/L,,,,,,,2024-03-26
pb1350104,Combustibles Josefita Spa,Combustibles Josefita Spa,Metropolitana de Santiago,13,Melipilla,13501,Anselmo Alarcon 721,-33.570808,-71.197679,DI,2024-02-29,23:18:48,167.0,$/L,,,,,,,2024-03-26
pb1350201,SOCIEDAD ABDON JEREZ E HIJOS LTDA. // 50.529.890-K,Combustible Alhue,Metropolitana de Santiago,13,Alhué,13502,"LOTE A ï¿½ 1, RESTO DEL LOTE A 0",-34.025979,-71.101093,93,2024-03-05,18:53:35,1344.0,$/L,,,,,,,2024-03-26
pb1350201,SOCIEDAD ABDON JEREZ E HIJOS LTDA. // 50.529.890-K,Combustible Alhue,Metropolitana de Santiago,13,Alhué,13502,"LOTE A ï¿½ 1, RESTO DEL LOTE A 0",-34.025979,-71.101093,95,2024-03-05,18:53:35,1390.0,$/L,,,,,,,2024-03-26
pb1350201,SOCIEDAD ABDON JEREZ E HIJOS LTDA. // 50.529.890-K,Combustible Alhue,Metropolitana de Santiago,13,Alhué,13502,"LOTE A ï¿½ 1, RESTO DEL LOTE A 0",-34.025979,-71.101093,97,2024-03-05,18:53:35,1436.0,$/L,,,,,,,2024-03-26
pb1350201,SOCIEDAD ABDON JEREZ E HIJOS LTDA. // 50.529.890-K,Combustible Alhue,Metropolitana de Santiago,13,Alhué,13502,"LOTE A ï¿½ 1, RESTO DEL LOTE A 0",-34.025979,-71.101093,DI,2024-03-05,18:53:35,1082.0,$/L,,,,,,,2024-03-26
pb1350301,Inversiones Navaran Spa,SHELL,Metropolitana de Santiago,13,Curacaví,13503,Ruta 68 km 53,-33.409834,-71.168154,93,2024-02-29,13:20:42,1330.0,$/L,,,,,,,2024-03-26
pb1350301,Inversiones Navaran Spa,SHELL,Metropolitana de Santiago,13,Curacaví,13503,Ruta 68 km 53,-33.409834,-71.168154,95,2024-02-29,13:20:42,1382.0,$/L,,,,,,,2024-03-26
pb1350301,Inversiones Navaran Spa,SHELL,Metropolitana de Santiago,13,Curacaví,13503,Ruta 68 km 53,-33.409834,-71.168154,97,2024-02-29,13:20:42,1433.0,$/L,,,,,,,2024-03-26
pb1350301,Inversiones Navaran Spa,SHELL,Metropolitana de Santiago,13,Curacaví,13503,Ruta 68 km 53,-33.409834,-71.168154,DI,2024-02-29,13:20:42,1073.0,$/L,,,,,,,2024-03-26
pb1360101,INVERSIONES OLIVARES MEDEL Y PESCE SPA.,Petroval,Metropolitana de Santiago,13,Talagante,13601,Circunvalación 3120,-33.681217,-70.950021,93,2024-02-29,16:41:01,1289.0,$/L,,,,,,,2024-03-26
pb1360101,INVERSIONES OLIVARES MEDEL Y PESCE SPA.,Petroval,Metropolitana de Santiago,13,Talagante,13601,Circunvalación 3120,-33.681217,-70.950021,95,2024-02-29,16:41:01,1326.0,$/L,,,,,,,2024-03-26
pb1360101,INVERSIONES OLIVARES MEDEL Y PESCE SPA.,Petroval,Metropolitana de Santiago,13,Talagante,13601,Circunvalación 3120,-33.681217,-70.950021,DI,2024-02-29,16:41:01,1034.0,$/L,,,,,,,2024-03-26
pb1360101,INVERSIONES OLIVARES MEDEL Y PESCE SPA.,Petroval,Metropolitana de Santiago,13,Talagante,13601,Circunvalación 3120,-33.681217,-70.950021,GLP,2019-12-18,13:00:34,359.0,$/m3,,,,,,,2024-03-26
pb1360201,Soc. Comercial Farias Combustibles Ltda,FARCOM,Metropolitana de Santiago,13,El Monte,13602,avenida los libertadores 641,-33.683406,-70.989503,93,2024-03-11,16:32:01,1274.0,$/L,,,,,,,2024-03-26
pb1360201,Soc. Comercial Farias Combustibles Ltda,FARCOM,Metropolitana de Santiago,13,El Monte,13602,avenida los libertadores 641,-33.683406,-70.989503,95,2024-03-11,16:32:01,1326.0,$/L,,,,,,,2024-03-26
pb1360201,Soc. Comercial Farias Combustibles Ltda,FARCOM,Metropolitana de Santiago,13,El Monte,13602,avenida los libertadores 641,-33.683406,-70.989503,97,2024-03-11,16:32:01,1378.0,$/L,,,,,,,2024-03-26
pb1360201,Soc. Comercial Farias Combustibles Ltda,FARCOM,Metropolitana de Santiago,13,El Monte,13602,avenida los libertadores 641,-33.683406,-70.989503,DI,2024-03-11,16:32:01,1022.0,$/L,,,,,,,2024-03-26
pb1360301,Comercializadora Isla de Maipo SPA,Del Sol Combustibles,Metropolitana de Santiago,13,Isla de Maipo,13603,Balmaceda 4981,-33.7478,-70.872782,93,2024-02-29,16:51:05,1317.0,$/L,,,,,,,2024-03-26
pb1360301,Comercializadora Isla de Maipo SPA,Del Sol Combustibles,Metropolitana de Santiago,13,Isla de Maipo,13603,Balmaceda 4981,-33.7478,-70.872782,95,2024-02-29,16:51:05,1376.0,$/L,,,,,,,2024-03-26
pb1360301,Comercializadora Isla de Maipo SPA,Del Sol Combustibles,Metropolitana de Santiago,13,Isla de Maipo,13603,Balmaceda 4981,-33.7478,-70.872782,97,2024-02-29,16:51:05,1418.0,$/L,,,,,,,2024-03-26
pb1360301,Comercializadora Isla de Maipo SPA,Del Sol Combustibles,Metropolitana de Santiago,13,Isla de Maipo,13603,Balmaceda 4981,-33.7478,-70.872782,DI,2024-02-29,16:51:05,1059.0,$/L,,,,,,,2024-03-26
pb1360301,Comercializadora Isla de Maipo SPA,Del Sol Combustibles,Metropolitana de Santiago,13,Isla de Maipo,13603,Balmaceda 4981,-33.7478,-70.872782,GLP,2017-07-20,15:23:08,446.0,$/m3,,,,,,,2024-03-26
pb1360302,Comercializado y Distribuidora Hasime Ltda.,PETROBRAS,Metropolitana de Santiago,13,Isla de Maipo,13603,AV.SENADOR JAIME GUZMAN 2259,-33.736234,-70.9121,93,2024-03-07,08:36:55,1319.0,$/L,,,,,,,2024-03-26
pb1360302,Comercializado y Distribuidora Hasime Ltda.,PETROBRAS,Metropolitana de Santiago,13,Isla de Maipo,13603,AV.SENADOR JAIME GUZMAN 2259,-33.736234,-70.9121,95,2024-02-29,08:26:52,1370.0,$/L,,,,,,,2024-03-26
pb1360302,Comercializado y Distribuidora Hasime Ltda.,PETROBRAS,Metropolitana de Santiago,13,Isla de Maipo,13603,AV.SENADOR JAIME GUZMAN 2259,-33.736234,-70.9121,97,2024-03-07,08:36:55,1420.0,$/L,,,,,,,2024-03-26
pb1360302,Comercializado y Distribuidora Hasime Ltda.,PETROBRAS,Metropolitana de Santiago,13,Isla de Maipo,13603,AV.SENADOR JAIME GUZMAN 2259,-33.736234,-70.9121,DI,2024-03-07,08:36:55,1061.0,$/L,,,,,,,2024-03-26
pb1360502,EQUIPOS Y MAQUINARIAS CAVE LTDA 76.225.000-4,CAVE,Metropolitana de Santiago,13,Peñaflor,13605,MALLOQUITO 2834,-33.603184,-70.884178,93,2024-03-07,15:34:30,1256.0,$/L,,,,,,,2024-03-26
pb1360502,EQUIPOS Y MAQUINARIAS CAVE LTDA 76.225.000-4,CAVE,Metropolitana de Santiago,13,Peñaflor,13605,MALLOQUITO 2834,-33.603184,-70.884178,95,2024-02-29,10:34:26,1290.0,$/L,,,,,,,2024-03-26
pb1360502,EQUIPOS Y MAQUINARIAS CAVE LTDA 76.225.000-4,CAVE,Metropolitana de Santiago,13,Peñaflor,13605,MALLOQUITO 2834,-33.603184,-70.884178,DI,2024-02-29,10:34:26,1034.0,$/L,,,,,,,2024-03-26
pb1360503,Gas Santiago SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,Vicuï¿½a Mackenna 3839,-33.611121,-70.901894,93,2024-02-29,11:33:12,1264.0,$/L,,,,,,,2024-03-26
pb1360503,Gas Santiago SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,Vicuï¿½a Mackenna 3839,-33.611121,-70.901894,95,2024-02-29,11:33:12,1298.0,$/L,,,,,,,2024-03-26
pb1360503,Gas Santiago SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,Vicuï¿½a Mackenna 3839,-33.611121,-70.901894,97,2023-03-10,12:38:39,1252.0,$/L,,,,,,,2024-03-26
pb1360503,Gas Santiago SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,Vicuï¿½a Mackenna 3839,-33.611121,-70.901894,DI,2024-02-29,11:33:12,1032.0,$/L,,,,,,,2024-03-26
pb1360503,Gas Santiago SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,Vicuï¿½a Mackenna 3839,-33.611121,-70.901894,GLP,2016-10-06,15:51:31,349.0,$/m3,,,,,,,2024-03-26
pb1360503,Gas Santiago SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,Vicuï¿½a Mackenna 3839,-33.611121,-70.901894,GNC,2016-10-06,15:51:31,499.0,$/m3,,,,,,,2024-03-26
pb1360505,Comercializadora de Combustibles PeÃ±aflor SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,VICUï¿½A MACKENNA 291,-33.60997,-70.860954,93,2023-10-05,14:37:15,1254.0,$/L,,,,,,,2024-03-26
pb1360505,Comercializadora de Combustibles PeÃ±aflor SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,VICUï¿½A MACKENNA 291,-33.60997,-70.860954,95,2023-10-05,14:37:15,1289.0,$/L,,,,,,,2024-03-26
pb1360505,Comercializadora de Combustibles PeÃ±aflor SPA,Sin Bandera,Metropolitana de Santiago,13,Peñaflor,13605,VICUï¿½A MACKENNA 291,-33.60997,-70.860954,DI,2023-10-05,14:37:15,993.0,$/L,,,,,,,2024-03-26
pb1410101,Ruiz y Carreño S.A.  96.918.440-0,Sin Bandera,De los Ríos,14,Valdivia,14101,Las Gaviotas s/n 0,-39.820733,-73.251429,DI,2024-02-29,16:01:22,1092.0,$/L,,,,,,,2024-03-26
pb1410102,CARLOS RICARDO MORALES BASSAY,SURENERGY,De los Ríos,14,Los Lagos,14104,Quinchilca 494,-39.85955,-72.80795,93,2024-02-29,23:23:54,1354.0,$/L,,,,,,,2024-03-26
pb1410102,CARLOS RICARDO MORALES BASSAY,SURENERGY,De los Ríos,14,Los Lagos,14104,Quinchilca 494,-39.85955,-72.80795,95,2024-01-06,00:30:37,1323.0,$/L,,,,,,,2024-03-26
pb1410102,CARLOS RICARDO MORALES BASSAY,SURENERGY,De los Ríos,14,Los Lagos,14104,Quinchilca 494,-39.85955,-72.80795,DI,2024-02-29,23:23:54,1105.0,$/L,,,,,,,2024-03-26
