codigo,Razón Social,marca,nombre_region,codigo_region,nombre_comuna,codigo_comuna,direccion,Latitud,Longitud,combustible,Última Actualización,hora_actualizacion,precio,unidad_cobro,ClasificacionGasolina 93 $/L,ClasificacionGasolina 97 $/L,ClasificacionPetróleo Diesel $/L,ClasificacionGasolina 95 $/L,ClasificacionGLP Vehicular $/m3,ClasificacionGNC $/m3,Fecha
pb810101,Procom SPA. / Rut: 76.355.629-8,PETROBRAS,Del Biobío,8,Concepción,8101,Camilo Henriquez 540,-36.809164,-73.033684,95,2024-04-11,10:22:37,1414.0,$/L,,,,,,,2024-04-29
pb810101,Procom SPA. / Rut: 76.355.629-8,PETROBRAS,Del Biobío,8,Concepción,8101,Camilo Henriquez 540,-36.809164,-73.033684,97,2024-04-11,10:22:37,1443.0,$/L,,,,,,,2024-04-29
pb810101,Procom SPA. / Rut: 76.355.629-8,PETROBRAS,Del Biobío,8,Concepción,8101,Camilo Henriquez 540,-36.809164,-73.033684,DI,2024-04-11,10:22:37,1076.0,$/L,,,,,,,2024-04-29
pb810101,Procom SPA. / Rut: 76.355.629-8,PETROBRAS,Del Biobío,8,Concepción,8101,Camilo Henriquez 540,-36.809164,-73.033684,GLP,2023-11-30,10:38:57,619.0,$/m3,,,,,,,2024-04-29
pb810101,Procom SPA. / Rut: 76.355.629-8,PETROBRAS,Del Biobío,8,Concepción,8101,Camilo Henriquez 540,-36.809164,-73.033684,GNC,2015-08-06,12:08:32,435.0,$/m3,,,,,,,2024-04-29
pb810102,Empresa Erasmo Cano Comercializa-dora Eirl,ECOIL,Del Biobío,8,Concepción,8101,bulnes 1793,-36.81435,-73.040238,93,2024-04-11,15:54:33,1375.0,$/L,,,,,,,2024-04-29
pb810102,Empresa Erasmo Cano Comercializa-dora Eirl,ECOIL,Del Biobío,8,Concepción,8101,bulnes 1793,-36.81435,-73.040238,95,2024-04-11,15:54:33,1413.0,$/L,,,,,,,2024-04-29
pb810102,Empresa Erasmo Cano Comercializa-dora Eirl,ECOIL,Del Biobío,8,Concepción,8101,bulnes 1793,-36.81435,-73.040238,97,2024-04-11,15:54:33,1434.0,$/L,,,,,,,2024-04-29
pb810102,Empresa Erasmo Cano Comercializa-dora Eirl,ECOIL,Del Biobío,8,Concepción,8101,bulnes 1793,-36.81435,-73.040238,DI,2024-04-11,15:54:33,1073.0,$/L,,,,,,,2024-04-29
pb810501,Inmobiliaria y Comercial Galaxia S.A,Las Galaxias,Del Biobío,8,Hualqui,8105,Avda La Araucana  con Tegualda sitio 13,-36.974019,-72.927048,95,2024-04-11,15:16:55,1432.0,$/L,,,,,,,2024-04-29
pb810501,Inmobiliaria y Comercial Galaxia S.A,Las Galaxias,Del Biobío,8,Hualqui,8105,Avda La Araucana  con Tegualda sitio 13,-36.974019,-72.927048,DI,2024-04-11,15:16:56,1099.0,$/L,,,,,,,2024-04-29
pb820201,Ulloa Hermanos y CIA Ltda.,Sin Bandera,Del Biobío,8,Arauco,8202,Llico 0,-37.197235,-73.564515,93,2024-04-11,14:30:28,1408.0,$/L,,,,,,,2024-04-29
pb820201,Ulloa Hermanos y CIA Ltda.,Sin Bandera,Del Biobío,8,Arauco,8202,Llico 0,-37.197235,-73.564515,95,2024-04-11,14:30:28,1441.0,$/L,,,,,,,2024-04-29
pb820201,Ulloa Hermanos y CIA Ltda.,Sin Bandera,Del Biobío,8,Arauco,8202,Llico 0,-37.197235,-73.564515,DI,2024-04-11,14:30:28,1100.0,$/L,,,,,,,2024-04-29
pb820202,Vecoser Ltda,REDSUR,Del Biobío,8,Arauco,8202,Camino Arauco Carampangue 755,-37.245572,-73.302331,93,2024-04-11,16:05:27,1403.0,$/L,,,,,,,2024-04-29
pb820202,Vecoser Ltda,REDSUR,Del Biobío,8,Arauco,8202,Camino Arauco Carampangue 755,-37.245572,-73.302331,95,2024-04-11,16:05:27,1436.0,$/L,,,,,,,2024-04-29
pb820202,Vecoser Ltda,REDSUR,Del Biobío,8,Arauco,8202,Camino Arauco Carampangue 755,-37.245572,-73.302331,97,2024-04-11,16:05:27,1472.0,$/L,,,,,,,2024-04-29
pb820202,Vecoser Ltda,REDSUR,Del Biobío,8,Arauco,8202,Camino Arauco Carampangue 755,-37.245572,-73.302331,DI,2024-04-11,16:05:27,1095.0,$/L,,,,,,,2024-04-29
pb820301,CKR SERVICENTRO CRISTIAN EDUARDO VENTURELLI LANDERO E.I.R.L.,CKR,Del Biobío,8,Cañete,8203,RUTA P60 CON COVADONGA S/N LOTE 7 0,-37.804928,-73.391395,93,2024-04-11,11:24:27,1410.0,$/L,,,,,,,2024-04-29
pb820301,CKR SERVICENTRO CRISTIAN EDUARDO VENTURELLI LANDERO E.I.R.L.,CKR,Del Biobío,8,Cañete,8203,RUTA P60 CON COVADONGA S/N LOTE 7 0,-37.804928,-73.391395,95,2024-04-11,11:24:27,1446.0,$/L,,,,,,,2024-04-29
pb820301,CKR SERVICENTRO CRISTIAN EDUARDO VENTURELLI LANDERO E.I.R.L.,CKR,Del Biobío,8,Cañete,8203,RUTA P60 CON COVADONGA S/N LOTE 7 0,-37.804928,-73.391395,97,2024-04-11,11:24:27,1480.0,$/L,,,,,,,2024-04-29
pb820301,CKR SERVICENTRO CRISTIAN EDUARDO VENTURELLI LANDERO E.I.R.L.,CKR,Del Biobío,8,Cañete,8203,RUTA P60 CON COVADONGA S/N LOTE 7 0,-37.804928,-73.391395,DI,2024-04-11,11:24:27,1112.0,$/L,,,,,,,2024-04-29
pb830101,DISTRIBUIDORA RUIZ QUIROZ S A,Sin Bandera,Del Biobío,8,Los Ángeles,8301,Villagran 747,-37.464533,-72.348308,93,2024-04-11,15:07:32,1362.0,$/L,,,,,,,2024-04-29
pb830101,DISTRIBUIDORA RUIZ QUIROZ S A,Sin Bandera,Del Biobío,8,Los Ángeles,8301,Villagran 747,-37.464533,-72.348308,95,2024-04-11,15:07:32,1396.0,$/L,,,,,,,2024-04-29
pb830101,DISTRIBUIDORA RUIZ QUIROZ S A,Sin Bandera,Del Biobío,8,Los Ángeles,8301,Villagran 747,-37.464533,-72.348308,97,2023-10-23,10:35:08,1333.0,$/L,,,,,,,2024-04-29
pb830101,DISTRIBUIDORA RUIZ QUIROZ S A,Sin Bandera,Del Biobío,8,Los Ángeles,8301,Villagran 747,-37.464533,-72.348308,DI,2024-04-11,15:07:32,1085.0,$/L,,,,,,,2024-04-29
pb830101,DISTRIBUIDORA RUIZ QUIROZ S A,Sin Bandera,Del Biobío,8,Los Ángeles,8301,Villagran 747,-37.464533,-72.348308,GLP,2014-07-30,23:35:59,525.0,$/m3,,,,,,,2024-04-29
pb830102,HUGO NAJLE HAYE,HN,Del Biobío,8,Los Ángeles,8301,Diego de Almagro 1806,-37.457191,-72.346252,93,2024-04-11,07:13:40,1362.0,$/L,,,,,,,2024-04-29
pb830102,HUGO NAJLE HAYE,HN,Del Biobío,8,Los Ángeles,8301,Diego de Almagro 1806,-37.457191,-72.346252,95,2024-04-11,07:13:40,1396.0,$/L,,,,,,,2024-04-29
pb830102,HUGO NAJLE HAYE,HN,Del Biobío,8,Los Ángeles,8301,Diego de Almagro 1806,-37.457191,-72.346252,97,2016-02-11,15:12:08,683.0,$/L,,,,,,,2024-04-29
pb830102,HUGO NAJLE HAYE,HN,Del Biobío,8,Los Ángeles,8301,Diego de Almagro 1806,-37.457191,-72.346252,DI,2024-04-11,07:13:40,1085.0,$/L,,,,,,,2024-04-29
pb830103,Servicios Forestales e Industriales Ltda.,SIN BANDERA,Del Biobío,8,Los Ángeles,8301,Loteo El Avellanito A- 2,-37.425453,-72.346876,DI,2024-04-11,10:02:51,1107.0,$/L,,,,,,,2024-04-29
pb830104,Sociedad Villanueva Jara Ltda,Infinia Combustibles,Del Biobío,8,Los Ángeles,8301,Los Carreras 1420,-37.487275,-72.343119,93,2024-04-10,14:16:12,1345.0,$/L,,,,,,,2024-04-29
pb830104,Sociedad Villanueva Jara Ltda,Infinia Combustibles,Del Biobío,8,Los Ángeles,8301,Los Carreras 1420,-37.487275,-72.343119,95,2024-04-10,14:16:12,1377.0,$/L,,,,,,,2024-04-29
pb830104,Sociedad Villanueva Jara Ltda,Infinia Combustibles,Del Biobío,8,Los Ángeles,8301,Los Carreras 1420,-37.487275,-72.343119,97,2024-04-10,14:16:12,1387.0,$/L,,,,,,,2024-04-29
pb830104,Sociedad Villanueva Jara Ltda,Infinia Combustibles,Del Biobío,8,Los Ángeles,8301,Los Carreras 1420,-37.487275,-72.343119,DI,2024-04-10,14:16:12,1068.0,$/L,,,,,,,2024-04-29
pb830105,COMBUSTIBLES NANCAGUA SPA,Combustibles Nancagua SPA,Del Biobío,8,Los Ángeles,8301,"CAMINO SIN NÃšMERO, LOTE A 4350",-37.444565,-72.401713,DI,2024-04-11,11:10:05,1096.0,$/L,,,,,,,2024-04-29
pb830301,SOCIEDAD COMERCIAL E INVERSIONES DON MATEO LIMITADA,Sin Bandera,Del Biobío,8,Cabrero,8303,GENERAL CRUZ 280,-36.937332,-72.401497,93,2024-04-11,15:13:31,1386.0,$/L,,,,,,,2024-04-29
pb830301,SOCIEDAD COMERCIAL E INVERSIONES DON MATEO LIMITADA,Sin Bandera,Del Biobío,8,Cabrero,8303,GENERAL CRUZ 280,-36.937332,-72.401497,95,2024-04-11,15:13:31,1430.0,$/L,,,,,,,2024-04-29
pb830301,SOCIEDAD COMERCIAL E INVERSIONES DON MATEO LIMITADA,Sin Bandera,Del Biobío,8,Cabrero,8303,GENERAL CRUZ 280,-36.937332,-72.401497,DI,2024-04-11,15:13:31,1072.0,$/L,,,,,,,2024-04-29
pb830303,Sociedad comercial Nuevo Monte Limitada,GASOLINERA MONTE AGUILA,Del Biobío,8,Cabrero,8303,Zañartu 95,-37.033727,-72.401277,93,2024-04-11,16:44:54,1382.0,$/L,,,,,,,2024-04-29
pb830303,Sociedad comercial Nuevo Monte Limitada,GASOLINERA MONTE AGUILA,Del Biobío,8,Cabrero,8303,Zañartu 95,-37.033727,-72.401277,95,2024-04-11,16:44:54,1426.0,$/L,,,,,,,2024-04-29
pb830303,Sociedad comercial Nuevo Monte Limitada,GASOLINERA MONTE AGUILA,Del Biobío,8,Cabrero,8303,Zañartu 95,-37.033727,-72.401277,97,2019-02-21,14:40:30,575.0,$/L,,,,,,,2024-04-29
pb830303,Sociedad comercial Nuevo Monte Limitada,GASOLINERA MONTE AGUILA,Del Biobío,8,Cabrero,8303,Zañartu 95,-37.033727,-72.401277,DI,2024-04-11,16:44:54,1072.0,$/L,,,,,,,2024-04-29
pb830304,Sociedad Comercial And Brt Spa,Raven combustibles,Del Biobío,8,Cabrero,8303,Camino a Quinel Km 5. 0,-36.996468,-72.438931,93,2024-04-11,16:00:19,1387.0,$/L,,,,,,,2024-04-29
pb830304,Sociedad Comercial And Brt Spa,Raven combustibles,Del Biobío,8,Cabrero,8303,Camino a Quinel Km 5. 0,-36.996468,-72.438931,95,2024-04-11,16:00:19,1430.0,$/L,,,,,,,2024-04-29
pb830304,Sociedad Comercial And Brt Spa,Raven combustibles,Del Biobío,8,Cabrero,8303,Camino a Quinel Km 5. 0,-36.996468,-72.438931,DI,2024-04-11,16:00:19,1077.0,$/L,,,,,,,2024-04-29
pb830305,Alejandro Jara Paredes SPA,Dale Combustibles,Del Biobío,8,Cabrero,8303,Manuel Palacios 369,-37.037385,-72.405196,93,2024-04-11,15:50:06,1386.0,$/L,,,,,,,2024-04-29
pb830305,Alejandro Jara Paredes SPA,Dale Combustibles,Del Biobío,8,Cabrero,8303,Manuel Palacios 369,-37.037385,-72.405196,95,2024-04-11,15:50:06,1430.0,$/L,,,,,,,2024-04-29
pb830305,Alejandro Jara Paredes SPA,Dale Combustibles,Del Biobío,8,Cabrero,8303,Manuel Palacios 369,-37.037385,-72.405196,DI,2024-04-11,15:50:06,1072.0,$/L,,,,,,,2024-04-29
pb830701,EMPRESA DISTRIBUIDORA DE COMBUSTIBLES SOLEDAD ALEJANDRA GODOI SAEZ EIRL ,Sin Bandera,Del Biobío,8,Negrete,8307,Alberto moller 98,-37.584901,-72.536083,93,2023-10-06,13:01:24,1340.0,$/L,,,,,,,2024-04-29
pb830701,EMPRESA DISTRIBUIDORA DE COMBUSTIBLES SOLEDAD ALEJANDRA GODOI SAEZ EIRL ,Sin Bandera,Del Biobío,8,Negrete,8307,Alberto moller 98,-37.584901,-72.536083,95,2023-10-06,13:01:24,1379.0,$/L,,,,,,,2024-04-29
pb830701,EMPRESA DISTRIBUIDORA DE COMBUSTIBLES SOLEDAD ALEJANDRA GODOI SAEZ EIRL ,Sin Bandera,Del Biobío,8,Negrete,8307,Alberto moller 98,-37.584901,-72.536083,DI,2023-10-06,13:01:24,1055.0,$/L,,,,,,,2024-04-29
pb831401,SOCIEDAD VILLANUEVA JARA LTDA,Infinia Combustibles,Del Biobío,8,Yumbel,8313,20 de Enero 440,-37.146558,-72.542129,93,2024-04-10,14:16:12,1360.0,$/L,,,,,,,2024-04-29
pb831401,SOCIEDAD VILLANUEVA JARA LTDA,Infinia Combustibles,Del Biobío,8,Yumbel,8313,20 de Enero 440,-37.146558,-72.542129,95,2024-04-10,14:16:12,1375.0,$/L,,,,,,,2024-04-29
pb831401,SOCIEDAD VILLANUEVA JARA LTDA,Infinia Combustibles,Del Biobío,8,Yumbel,8313,20 de Enero 440,-37.146558,-72.542129,DI,2024-04-10,14:16:12,1076.0,$/L,,,,,,,2024-04-29
pb831403,Comercial Arietis Ltda.,NEWEN,Del Biobío,8,Yumbel,8313,O'Higgins 1794,-37.095018,-72.561875,93,2024-04-11,00:33:01,1391.0,$/L,,,,,,,2024-04-29
pb831403,Comercial Arietis Ltda.,NEWEN,Del Biobío,8,Yumbel,8313,O'Higgins 1794,-37.095018,-72.561875,95,2024-04-11,00:33:01,1406.0,$/L,,,,,,,2024-04-29
pb831403,Comercial Arietis Ltda.,NEWEN,Del Biobío,8,Yumbel,8313,O'Higgins 1794,-37.095018,-72.561875,DI,2024-04-11,00:33:01,1092.0,$/L,,,,,,,2024-04-29
pb840101,DISTRIBUIDORA DE COMBUSTIBLES MAURO ANTONIO CONTRERAS PARADA E.I.R.L.,SOCORRO,Ñuble,16,Chillán,16101,Rio Viejo 1320,-36.631264,-72.08407,93,2024-04-11,15:04:38,1364.0,$/L,,,,,,,2024-04-29
pb840101,DISTRIBUIDORA DE COMBUSTIBLES MAURO ANTONIO CONTRERAS PARADA E.I.R.L.,SOCORRO,Ñuble,16,Chillán,16101,Rio Viejo 1320,-36.631264,-72.08407,95,2024-04-11,15:04:38,1414.0,$/L,,,,,,,2024-04-29
pb840101,DISTRIBUIDORA DE COMBUSTIBLES MAURO ANTONIO CONTRERAS PARADA E.I.R.L.,SOCORRO,Ñuble,16,Chillán,16101,Rio Viejo 1320,-36.631264,-72.08407,DI,2024-04-11,15:04:38,1075.0,$/L,,,,,,,2024-04-29
pb840103,XIMENA SOLIS E.I.R.L.,PETROBRAS,Ñuble,16,Chillán,16101,Av. Los Puelches 1335,-36.621108,-72.086025,93,2024-04-11,09:32:14,1364.0,$/L,,,,,,,2024-04-29
pb840103,XIMENA SOLIS E.I.R.L.,PETROBRAS,Ñuble,16,Chillán,16101,Av. Los Puelches 1335,-36.621108,-72.086025,95,2024-04-11,09:32:14,1414.0,$/L,,,,,,,2024-04-29
pb840103,XIMENA SOLIS E.I.R.L.,PETROBRAS,Ñuble,16,Chillán,16101,Av. Los Puelches 1335,-36.621108,-72.086025,97,2024-04-11,09:32:14,1450.0,$/L,,,,,,,2024-04-29
pb840103,XIMENA SOLIS E.I.R.L.,PETROBRAS,Ñuble,16,Chillán,16101,Av. Los Puelches 1335,-36.621108,-72.086025,DI,2024-04-11,09:32:14,1075.0,$/L,,,,,,,2024-04-29
pb840103,XIMENA SOLIS E.I.R.L.,PETROBRAS,Ñuble,16,Chillán,16101,Av. Los Puelches 1335,-36.621108,-72.086025,GLP,2020-01-30,13:32:10,400.0,$/m3,,,,,,,2024-04-29
pb840105,ROBUSTIANO SILVA VIDAL EIRL,PETROSI,Ñuble,16,Chillán,16101,Coquimbo 38,-36.605786,-72.127235,93,2024-04-11,10:15:09,1377.0,$/L,,,,,,,2024-04-29
pb840105,ROBUSTIANO SILVA VIDAL EIRL,PETROSI,Ñuble,16,Chillán,16101,Coquimbo 38,-36.605786,-72.127235,95,2024-04-11,10:15:09,1410.0,$/L,,,,,,,2024-04-29
pb840105,ROBUSTIANO SILVA VIDAL EIRL,PETROSI,Ñuble,16,Chillán,16101,Coquimbo 38,-36.605786,-72.127235,DI,2024-04-11,10:15:09,1093.0,$/L,,,,,,,2024-04-29
pb840201,Comercial Alberto Acevedo y Cia. Ltda.,Sin Bandera,Ñuble,16,Bulnes,16102,Arturo Prat 278,-36.745268,-72.297501,93,2024-04-11,16:23:57,1403.0,$/L,,,,,,,2024-04-29
pb840201,Comercial Alberto Acevedo y Cia. Ltda.,Sin Bandera,Ñuble,16,Bulnes,16102,Arturo Prat 278,-36.745268,-72.297501,95,2024-04-11,16:23:57,1431.0,$/L,,,,,,,2024-04-29
pb840201,Comercial Alberto Acevedo y Cia. Ltda.,Sin Bandera,Ñuble,16,Bulnes,16102,Arturo Prat 278,-36.745268,-72.297501,97,2024-04-11,16:23:57,1459.0,$/L,,,,,,,2024-04-29
pb840201,Comercial Alberto Acevedo y Cia. Ltda.,Sin Bandera,Ñuble,16,Bulnes,16102,Arturo Prat 278,-36.745268,-72.297501,DI,2024-04-11,16:23:57,1092.0,$/L,,,,,,,2024-04-29
pb840202,Estacion de Servicios Miguel Armando Carvacho Vargas E.I.R.L.,Sin Bandera,Ñuble,16,Bulnes,16102,"PANAMERICANA NORTE, KILOMETRO 424 0",-36.743517,-72.282632,93,2024-04-11,16:52:53,1366.0,$/L,,,,,,,2024-04-29
pb840202,Estacion de Servicios Miguel Armando Carvacho Vargas E.I.R.L.,Sin Bandera,Ñuble,16,Bulnes,16102,"PANAMERICANA NORTE, KILOMETRO 424 0",-36.743517,-72.282632,95,2024-04-11,16:52:53,1419.0,$/L,,,,,,,2024-04-29
pb840202,Estacion de Servicios Miguel Armando Carvacho Vargas E.I.R.L.,Sin Bandera,Ñuble,16,Bulnes,16102,"PANAMERICANA NORTE, KILOMETRO 424 0",-36.743517,-72.282632,DI,2024-04-11,16:52:53,1060.0,$/L,,,,,,,2024-04-29
pb840203,Comercializadora y Distribuidora de Combustibles Rabalme Ltda.,SERVICENTROS RABALME,Ñuble,16,Bulnes,16102,Joaquin Prieto 104,-36.741196,-72.303145,93,2024-04-11,14:41:28,1403.0,$/L,,,,,,,2024-04-29
pb840203,Comercializadora y Distribuidora de Combustibles Rabalme Ltda.,SERVICENTROS RABALME,Ñuble,16,Bulnes,16102,Joaquin Prieto 104,-36.741196,-72.303145,95,2024-04-11,14:41:28,1431.0,$/L,,,,,,,2024-04-29
pb840203,Comercializadora y Distribuidora de Combustibles Rabalme Ltda.,SERVICENTROS RABALME,Ñuble,16,Bulnes,16102,Joaquin Prieto 104,-36.741196,-72.303145,97,2024-04-11,14:41:28,1459.0,$/L,,,,,,,2024-04-29
pb840203,Comercializadora y Distribuidora de Combustibles Rabalme Ltda.,SERVICENTROS RABALME,Ñuble,16,Bulnes,16102,Joaquin Prieto 104,-36.741196,-72.303145,DI,2024-04-11,14:41:28,1092.0,$/L,,,,,,,2024-04-29
pb840601,SERVIOBRAS SPA,SHELL,Ñuble,16,Chillán Viejo,16103,"Camino a Yungay, Sector El Manantial Km 3. 5",-36.643803,-72.139771,93,2024-04-11,12:03:45,13.0,$/L,,,,,,,2024-04-29
pb840601,SERVIOBRAS SPA,SHELL,Ñuble,16,Chillán Viejo,16103,"Camino a Yungay, Sector El Manantial Km 3. 5",-36.643803,-72.139771,95,2024-04-11,12:03:45,1416.0,$/L,,,,,,,2024-04-29
pb840601,SERVIOBRAS SPA,SHELL,Ñuble,16,Chillán Viejo,16103,"Camino a Yungay, Sector El Manantial Km 3. 5",-36.643803,-72.139771,97,2024-04-11,12:03:45,1439.0,$/L,,,,,,,2024-04-29
pb840601,SERVIOBRAS SPA,SHELL,Ñuble,16,Chillán Viejo,16103,"Camino a Yungay, Sector El Manantial Km 3. 5",-36.643803,-72.139771,DI,2024-04-11,12:03:45,1084.0,$/L,,,,,,,2024-04-29
pb840801,COMBUSTIBLES LLANOS Y CÃA. LTDA,Sin Bandera,Ñuble,16,Ninhue,16204,Arturo Prat 470,-36.393228,-72.398819,93,2024-04-12,09:23:55,1374.0,$/L,,,,,,,2024-04-29
pb840801,COMBUSTIBLES LLANOS Y CÃA. LTDA,Sin Bandera,Ñuble,16,Ninhue,16204,Arturo Prat 470,-36.393228,-72.398819,95,2024-04-12,09:23:55,1416.0,$/L,,,,,,,2024-04-29
pb840801,COMBUSTIBLES LLANOS Y CÃA. LTDA,Sin Bandera,Ñuble,16,Ninhue,16204,Arturo Prat 470,-36.393228,-72.398819,97,2024-04-12,09:23:55,1458.0,$/L,,,,,,,2024-04-29
pb840801,COMBUSTIBLES LLANOS Y CÃA. LTDA,Sin Bandera,Ñuble,16,Ninhue,16204,Arturo Prat 470,-36.393228,-72.398819,DI,2024-04-12,09:23:55,1089.0,$/L,,,,,,,2024-04-29
pb840901,Combustibles San Gregorio 10.778.902-2,Sin Bandera,Ñuble,16,Ñiquén,16303," COMBUSTIBLES SAN GREGORIO,E. Zï¿½ï¿½iga 380",-36.28273,-71.812906,93,2023-11-07,19:29:43,1303.0,$/L,,,,,,,2024-04-29
pb840901,Combustibles San Gregorio 10.778.902-2,Sin Bandera,Ñuble,16,Ñiquén,16303," COMBUSTIBLES SAN GREGORIO,E. Zï¿½ï¿½iga 380",-36.28273,-71.812906,95,2023-11-07,19:29:43,1343.0,$/L,,,,,,,2024-04-29
pb840901,Combustibles San Gregorio 10.778.902-2,Sin Bandera,Ñuble,16,Ñiquén,16303," COMBUSTIBLES SAN GREGORIO,E. Zï¿½ï¿½iga 380",-36.28273,-71.812906,DI,2023-11-07,19:29:43,1026.0,$/L,,,,,,,2024-04-29
pb841001,Venta de combustibles  Magaly Rondanelli Muñoz E.I.R.L,Petrosur,Ñuble,16,Pemuco,16105,Avda. Pedro De Valdivia 365,-36.9667,-72.1,93,2024-04-12,09:15:49,1384.0,$/L,,,,,,,2024-04-29
pb841001,Venta de combustibles  Magaly Rondanelli Muñoz E.I.R.L,Petrosur,Ñuble,16,Pemuco,16105,Avda. Pedro De Valdivia 365,-36.9667,-72.1,95,2024-04-12,09:15:49,1411.0,$/L,,,,,,,2024-04-29
pb841001,Venta de combustibles  Magaly Rondanelli Muñoz E.I.R.L,Petrosur,Ñuble,16,Pemuco,16105,Avda. Pedro De Valdivia 365,-36.9667,-72.1,DI,2024-04-12,09:15:49,1082.0,$/L,,,,,,,2024-04-29
pb841101,COMERCIAL DMARK SPA,D'MAR,Ñuble,16,Pinto,16106,Avda.OHiggins 26,-36.7,-71.894094,93,2024-04-10,22:52:31,1370.0,$/L,,,,,,,2024-04-29
pb841101,COMERCIAL DMARK SPA,D'MAR,Ñuble,16,Pinto,16106,Avda.OHiggins 26,-36.7,-71.894094,95,2024-04-10,22:52:31,1415.0,$/L,,,,,,,2024-04-29
pb841101,COMERCIAL DMARK SPA,D'MAR,Ñuble,16,Pinto,16106,Avda.OHiggins 26,-36.7,-71.894094,97,2024-04-10,22:52:31,1455.0,$/L,,,,,,,2024-04-29
pb841101,COMERCIAL DMARK SPA,D'MAR,Ñuble,16,Pinto,16106,Avda.OHiggins 26,-36.7,-71.894094,DI,2024-04-10,22:52:31,1085.0,$/L,,,,,,,2024-04-29
pb841301,Erasmo Cano EIRL,ECOIL,Ñuble,16,Quillón,16107,Avda O`higgins 1192,-36.739168,-72.470766,93,2024-04-11,11:05:19,1426.0,$/L,,,,,,,2024-04-29
pb841301,Erasmo Cano EIRL,ECOIL,Ñuble,16,Quillón,16107,Avda O`higgins 1192,-36.739168,-72.470766,95,2024-04-11,11:05:19,1466.0,$/L,,,,,,,2024-04-29
pb841301,Erasmo Cano EIRL,ECOIL,Ñuble,16,Quillón,16107,Avda O`higgins 1192,-36.739168,-72.470766,DI,2024-04-11,11:05:19,1119.0,$/L,,,,,,,2024-04-29
pb841501,XIMENA SOLIS HERNANDEZ EIRL,PETROBRAS,Ñuble,16,Ránquil,16206,Camino Publico Nueva Aldea - Ñipas 0,-36.645249,-72.47318,93,2024-04-11,09:58:57,1428.0,$/L,,,,,,,2024-04-29
pb841501,XIMENA SOLIS HERNANDEZ EIRL,PETROBRAS,Ñuble,16,Ránquil,16206,Camino Publico Nueva Aldea - Ñipas 0,-36.645249,-72.47318,95,2024-04-11,09:58:57,1460.0,$/L,,,,,,,2024-04-29
pb841501,XIMENA SOLIS HERNANDEZ EIRL,PETROBRAS,Ñuble,16,Ránquil,16206,Camino Publico Nueva Aldea - Ñipas 0,-36.645249,-72.47318,97,2024-04-11,09:58:57,1499.0,$/L,,,,,,,2024-04-29
pb841501,XIMENA SOLIS HERNANDEZ EIRL,PETROBRAS,Ñuble,16,Ránquil,16206,Camino Publico Nueva Aldea - Ñipas 0,-36.645249,-72.47318,DI,2024-04-11,09:58:57,1115.0,$/L,,,,,,,2024-04-29
pb841601,Sociedad Comercial de Transportes San Carlos Ltda 79.731.620-2,APEX,Ñuble,16,San Carlos,16301,Independencia 961,-36.421302,-71.956063,93,2024-04-12,10:43:03,1361.0,$/L,,,,,,,2024-04-29
pb841601,Sociedad Comercial de Transportes San Carlos Ltda 79.731.620-2,APEX,Ñuble,16,San Carlos,16301,Independencia 961,-36.421302,-71.956063,95,2024-04-12,10:43:03,1400.0,$/L,,,,,,,2024-04-29
pb841601,Sociedad Comercial de Transportes San Carlos Ltda 79.731.620-2,APEX,Ñuble,16,San Carlos,16301,Independencia 961,-36.421302,-71.956063,DI,2024-04-12,10:43:03,1050.0,$/L,,,,,,,2024-04-29
pb841602,Gaston Canales Troncoso,Sin Bandera,Ñuble,16,San Carlos,16301,Gazmuri 881,-36.431657,-71.95337,93,2024-01-19,16:29:56,1217.0,$/L,,,,,,,2024-04-29
pb841602,Gaston Canales Troncoso,Sin Bandera,Ñuble,16,San Carlos,16301,Gazmuri 881,-36.431657,-71.95337,95,2024-01-19,16:29:56,1257.0,$/L,,,,,,,2024-04-29
pb841602,Gaston Canales Troncoso,Sin Bandera,Ñuble,16,San Carlos,16301,Gazmuri 881,-36.431657,-71.95337,DI,2024-01-19,16:29:56,985.0,$/L,,,,,,,2024-04-29
pb841801,Distribuidora de combustible heine oyarce y cia ltda,Sin Bandera,Ñuble,16,San Ignacio,16108,las violetas 526,-36.879852,-72.093637,93,2024-04-11,21:34:41,1371.0,$/L,,,,,,,2024-04-29
pb841801,Distribuidora de combustible heine oyarce y cia ltda,Sin Bandera,Ñuble,16,San Ignacio,16108,las violetas 526,-36.879852,-72.093637,95,2024-04-11,21:34:41,1413.0,$/L,,,,,,,2024-04-29
pb841801,Distribuidora de combustible heine oyarce y cia ltda,Sin Bandera,Ñuble,16,San Ignacio,16108,las violetas 526,-36.879852,-72.093637,DI,2024-04-11,21:34:41,1082.0,$/L,,,,,,,2024-04-29
pb841803,Miguel Jesús del Valle Reyes,Sin Bandera,Ñuble,16,San Ignacio,16108,Manuel Rodriguez 5,-36.799682,-72.039778,93,2024-04-12,13:35:14,1385.0,$/L,,,,,,,2024-04-29
pb841803,Miguel Jesús del Valle Reyes,Sin Bandera,Ñuble,16,San Ignacio,16108,Manuel Rodriguez 5,-36.799682,-72.039778,95,2024-04-12,13:35:14,1425.0,$/L,,,,,,,2024-04-29
pb841803,Miguel Jesús del Valle Reyes,Sin Bandera,Ñuble,16,San Ignacio,16108,Manuel Rodriguez 5,-36.799682,-72.039778,DI,2024-04-12,13:35:14,1105.0,$/L,,,,,,,2024-04-29
