codigo,Razón Social,marca,nombre_region,codigo_region,nombre_comuna,codigo_comuna,direccion,Latitud,Longitud,combustible,Última Actualización,hora_actualizacion,precio,unidad_cobro,ClasificacionGasolina 93 $/L,ClasificacionGasolina 97 $/L,ClasificacionPetróleo Diesel $/L,ClasificacionGasolina 95 $/L,ClasificacionGLP Vehicular $/m3,ClasificacionGNC $/m3,Fecha
te611601,Estación de servicio Jose Antonio Caceres Medel EIRL,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Requínoa,6116,Comercio 637,-34.275756520624164,-70.81035017967223,95,2024-02-29,11:39:42,1369.0,$/L,,,,,,,2024-03-21
te611601,Estación de servicio Jose Antonio Caceres Medel EIRL,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Requínoa,6116,Comercio 637,-34.275756520624164,-70.81035017967223,97,2024-03-11,10:22:10,1403.0,$/L,,,,,,,2024-03-21
te611601,Estación de servicio Jose Antonio Caceres Medel EIRL,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Requínoa,6116,Comercio 637,-34.275756520624164,-70.81035017967223,DI,2024-03-11,10:22:10,1097.0,$/L,,,,,,,2024-03-21
te620401,ESTACION DE SERVICIO MARCHIGUE E.I.R.L.,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Marchihue,6204,Av. 5 de Abril esquina Ruta I - 50 778,-34.40137711334149,-71.6227912902832,93,2024-02-29,13:10:19,1322.0,$/L,,,,,,,2024-03-21
te620401,ESTACION DE SERVICIO MARCHIGUE E.I.R.L.,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Marchihue,6204,Av. 5 de Abril esquina Ruta I - 50 778,-34.40137711334149,-71.6227912902832,95,2024-02-29,13:10:19,1353.0,$/L,,,,,,,2024-03-21
te620401,ESTACION DE SERVICIO MARCHIGUE E.I.R.L.,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Marchihue,6204,Av. 5 de Abril esquina Ruta I - 50 778,-34.40137711334149,-71.6227912902832,97,2024-02-29,13:10:19,1389.0,$/L,,,,,,,2024-03-21
te620401,ESTACION DE SERVICIO MARCHIGUE E.I.R.L.,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Marchihue,6204,Av. 5 de Abril esquina Ruta I - 50 778,-34.40137711334149,-71.6227912902832,DI,2024-02-29,13:10:19,1070.0,$/L,,,,,,,2024-03-21
te630201,Distribuidora de Combustibles Petrowork SPA,Petrowork,Del Libertador Gral. Bernardo O’Higgins,6,Chépica,6302,Manuel Montt 0,-34.729370283805274,-71.2721461057663,93,2024-03-08,10:06:01,1335.0,$/L,,,,,,,2024-03-21
te630201,Distribuidora de Combustibles Petrowork SPA,Petrowork,Del Libertador Gral. Bernardo O’Higgins,6,Chépica,6302,Manuel Montt 0,-34.729370283805274,-71.2721461057663,95,2024-02-29,17:58:48,1367.0,$/L,,,,,,,2024-03-21
te630201,Distribuidora de Combustibles Petrowork SPA,Petrowork,Del Libertador Gral. Bernardo O’Higgins,6,Chépica,6302,Manuel Montt 0,-34.729370283805274,-71.2721461057663,DI,2024-03-08,10:06:01,1094.0,$/L,,,,,,,2024-03-21
te630401,DISTRIBUIDORA COMBUSTIBLE PETROEXPRES,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Lolol,6304,Los Alerces 300,-34.728069689872285,-71.64493560791016,93,2024-03-11,15:50:11,1332.0,$/L,,,,,,,2024-03-21
te630401,DISTRIBUIDORA COMBUSTIBLE PETROEXPRES,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Lolol,6304,Los Alerces 300,-34.728069689872285,-71.64493560791016,95,2024-02-29,16:08:54,1370.0,$/L,,,,,,,2024-03-21
te630401,DISTRIBUIDORA COMBUSTIBLE PETROEXPRES,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Lolol,6304,Los Alerces 300,-34.728069689872285,-71.64493560791016,DI,2024-03-11,15:50:11,1093.0,$/L,,,,,,,2024-03-21
te631001,Cristobal Patricio Carvacho Rengifo ,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Paredones,6206,Cruce Paredones 0,-34.65297974261105,-71.899573802948,93,2024-03-08,12:23:41,1332.0,$/L,,,,,,,2024-03-21
te631001,Cristobal Patricio Carvacho Rengifo ,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Paredones,6206,Cruce Paredones 0,-34.65297974261105,-71.899573802948,95,2024-03-02,12:55:38,1370.0,$/L,,,,,,,2024-03-21
te631001,Cristobal Patricio Carvacho Rengifo ,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Paredones,6206,Cruce Paredones 0,-34.65297974261105,-71.899573802948,97,2024-03-02,12:55:38,1394.0,$/L,,,,,,,2024-03-21
te631001,Cristobal Patricio Carvacho Rengifo ,Sin Bandera,Del Libertador Gral. Bernardo O’Higgins,6,Paredones,6206,Cruce Paredones 0,-34.65297974261105,-71.899573802948,DI,2024-03-08,12:23:41,1093.0,$/L,,,,,,,2024-03-21
te631002,DIST DE COMB Y COM DYM SP,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Santa Cruz,6310,Av. Errazuriz 206,-34.638940999999996,-71.361593,93,2024-03-11,10:00:05,1325.0,$/L,,,,,,,2024-03-21
te631002,DIST DE COMB Y COM DYM SP,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Santa Cruz,6310,Av. Errazuriz 206,-34.638940999999996,-71.361593,95,2024-03-07,10:02:15,1360.0,$/L,,,,,,,2024-03-21
te631002,DIST DE COMB Y COM DYM SP,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Santa Cruz,6310,Av. Errazuriz 206,-34.638940999999996,-71.361593,97,2024-03-11,10:00:05,1390.0,$/L,,,,,,,2024-03-21
te631002,DIST DE COMB Y COM DYM SP,SHELL,Del Libertador Gral. Bernardo O’Higgins,6,Santa Cruz,6310,Av. Errazuriz 206,-34.638940999999996,-71.361593,DI,2024-03-11,10:00:05,1081.0,$/L,,,,,,,2024-03-21
te710104,COMBUSTIBLES EL SOCORRO LTDA,SOCORRO,Del Maule,7,Talca,7101,1 Norte 1701,-35.42704481575933,-71.6516786813736,93,2024-02-29,16:52:22,1294.0,$/L,,,,,,,2024-03-21
te710104,COMBUSTIBLES EL SOCORRO LTDA,SOCORRO,Del Maule,7,Talca,7101,1 Norte 1701,-35.42704481575933,-71.6516786813736,95,2024-02-29,16:52:22,1344.0,$/L,,,,,,,2024-03-21
te710104,COMBUSTIBLES EL SOCORRO LTDA,SOCORRO,Del Maule,7,Talca,7101,1 Norte 1701,-35.42704481575933,-71.6516786813736,DI,2024-02-29,16:52:22,1049.0,$/L,,,,,,,2024-03-21
te710105,ESTACIÃ“N DE SERVICIO LC SPA,SHELL,Del Maule,7,Talca,7101,Ruta 5 sur 253,-35.41321309160138,-71.62907838821411,93,2024-03-08,10:49:25,1301.0,$/L,,,,,,,2024-03-21
te710105,ESTACIÃ“N DE SERVICIO LC SPA,SHELL,Del Maule,7,Talca,7101,Ruta 5 sur 253,-35.41321309160138,-71.62907838821411,95,2024-03-05,17:52:11,1339.0,$/L,,,,,,,2024-03-21
te710105,ESTACIÃ“N DE SERVICIO LC SPA,SHELL,Del Maule,7,Talca,7101,Ruta 5 sur 253,-35.41321309160138,-71.62907838821411,97,2024-03-11,11:05:08,1365.0,$/L,,,,,,,2024-03-21
te710105,ESTACIÃ“N DE SERVICIO LC SPA,SHELL,Del Maule,7,Talca,7101,Ruta 5 sur 253,-35.41321309160138,-71.62907838821411,DI,2024-03-05,17:52:11,1056.0,$/L,,,,,,,2024-03-21
te710201,Manuel E.Poblete Arto e Hija Ltda,TERPEL,Del Maule,7,Constitución,7102,Blanco 730,-35.32729093823085,-72.40898430347444,93,2024-02-29,21:50:54,1338.0,$/L,,,,,,,2024-03-21
te710201,Manuel E.Poblete Arto e Hija Ltda,TERPEL,Del Maule,7,Constitución,7102,Blanco 730,-35.32729093823085,-72.40898430347444,95,2024-02-29,21:50:54,1370.0,$/L,,,,,,,2024-03-21
te710201,Manuel E.Poblete Arto e Hija Ltda,TERPEL,Del Maule,7,Constitución,7102,Blanco 730,-35.32729093823085,-72.40898430347444,DI,2024-02-29,21:50:54,1067.0,$/L,,,,,,,2024-03-21
te710701,sociedad comercial Jose Osvaldo Fuenzalida M y otros spa // 76.139.471-1,Sin Bandera,Del Maule,7,Pencahue,7107,Promaucade 0,-35.39336190577475,-71.80319666862488,93,2024-02-29,17:07:50,1298.0,$/L,,,,,,,2024-03-21
te710701,sociedad comercial Jose Osvaldo Fuenzalida M y otros spa // 76.139.471-1,Sin Bandera,Del Maule,7,Pencahue,7107,Promaucade 0,-35.39336190577475,-71.80319666862488,95,2024-02-29,17:07:50,1333.0,$/L,,,,,,,2024-03-21
te710701,sociedad comercial Jose Osvaldo Fuenzalida M y otros spa // 76.139.471-1,Sin Bandera,Del Maule,7,Pencahue,7107,Promaucade 0,-35.39336190577475,-71.80319666862488,DI,2024-02-29,17:07:50,1049.0,$/L,,,,,,,2024-03-21
te711001,sociedad comercial Josï¿½ Osvaldo Fuenzalida M y otros SpA. // 76.139.471-1,Sin Bandera,Del Maule,7,San Rafael,7110,"Longitudinal Sur  Kilï¿½metro 236,7 0",-35.31274391255729,-71.52970790863037,93,2022-10-13,17:17:17,1320.0,$/L,,,,,,,2024-03-21
te711001,sociedad comercial Josï¿½ Osvaldo Fuenzalida M y otros SpA. // 76.139.471-1,Sin Bandera,Del Maule,7,San Rafael,7110,"Longitudinal Sur  Kilï¿½metro 236,7 0",-35.31274391255729,-71.52970790863037,95,2022-10-27,14:47:42,1356.0,$/L,,,,,,,2024-03-21
te711001,sociedad comercial Josï¿½ Osvaldo Fuenzalida M y otros SpA. // 76.139.471-1,Sin Bandera,Del Maule,7,San Rafael,7110,"Longitudinal Sur  Kilï¿½metro 236,7 0",-35.31274391255729,-71.52970790863037,DI,2022-10-27,14:47:42,1180.0,$/L,,,,,,,2024-03-21
te720101,SOC. DE INVERSIONES DOÑA EVARISTA LTDA.,Aire,Del Maule,7,Cauquenes,7201,Antonio Varas 1090,-35.96611062837086,-72.32497751712798,93,2024-02-29,16:25:22,1298.0,$/L,,,,,,,2024-03-21
te720101,SOC. DE INVERSIONES DOÑA EVARISTA LTDA.,Aire,Del Maule,7,Cauquenes,7201,Antonio Varas 1090,-35.96611062837086,-72.32497751712798,95,2024-02-29,16:25:22,1339.0,$/L,,,,,,,2024-03-21
te720101,SOC. DE INVERSIONES DOÑA EVARISTA LTDA.,Aire,Del Maule,7,Cauquenes,7201,Antonio Varas 1090,-35.96611062837086,-72.32497751712798,DI,2024-02-29,16:25:22,1042.0,$/L,,,,,,,2024-03-21
te730102,TIMING LTDA,SHELL,Del Maule,7,Curicó,7301,Av. Alessandri 1210,-34.975848,-71.2199,93,2023-10-12,10:01:59,1321.0,$/L,,,,,,,2024-03-21
te730102,TIMING LTDA,SHELL,Del Maule,7,Curicó,7301,Av. Alessandri 1210,-34.975848,-71.2199,95,2023-10-12,12:45:11,1354.0,$/L,,,,,,,2024-03-21
te730102,TIMING LTDA,SHELL,Del Maule,7,Curicó,7301,Av. Alessandri 1210,-34.975848,-71.2199,97,2023-10-12,12:45:11,1388.0,$/L,,,,,,,2024-03-21
te730102,TIMING LTDA,SHELL,Del Maule,7,Curicó,7301,Av. Alessandri 1210,-34.975848,-71.2199,DI,2023-10-12,10:01:59,1053.0,$/L,,,,,,,2024-03-21
te730103,Rio Claro SpA,SHELL,Del Maule,7,Sagrada Familia,7307,"Ruta 5 Sur KM. 195,7 0",-35.029752,-71.2514,93,2024-03-07,17:55:24,1337.0,$/L,,,,,,,2024-03-21
te730103,Rio Claro SpA,SHELL,Del Maule,7,Sagrada Familia,7307,"Ruta 5 Sur KM. 195,7 0",-35.029752,-71.2514,95,2024-03-05,15:26:57,1372.0,$/L,,,,,,,2024-03-21
te730103,Rio Claro SpA,SHELL,Del Maule,7,Sagrada Familia,7307,"Ruta 5 Sur KM. 195,7 0",-35.029752,-71.2514,97,2024-03-07,17:55:24,1402.0,$/L,,,,,,,2024-03-21
te730103,Rio Claro SpA,SHELL,Del Maule,7,Sagrada Familia,7307,"Ruta 5 Sur KM. 195,7 0",-35.029752,-71.2514,DI,2024-03-07,17:55:24,1096.0,$/L,,,,,,,2024-03-21
te730701,sociedad comercial Jose Osvaldo Fuenzalida M y otros SpA // 76.139.471-1,Sin Bandera,Del Maule,7,Sagrada Familia,7307,Villa Prat 0,-35.10313657765038,-71.6220670938492,93,2024-02-29,17:07:50,1325.0,$/L,,,,,,,2024-03-21
te730701,sociedad comercial Jose Osvaldo Fuenzalida M y otros SpA // 76.139.471-1,Sin Bandera,Del Maule,7,Sagrada Familia,7307,Villa Prat 0,-35.10313657765038,-71.6220670938492,95,2024-02-29,17:07:51,1355.0,$/L,,,,,,,2024-03-21
te730701,sociedad comercial Jose Osvaldo Fuenzalida M y otros SpA // 76.139.471-1,Sin Bandera,Del Maule,7,Sagrada Familia,7307,Villa Prat 0,-35.10313657765038,-71.6220670938492,DI,2024-02-29,17:07:51,1070.0,$/L,,,,,,,2024-03-21
te730801,SERVICENTRO SELK LIMITADA,SELK,Del Maule,7,Rauco,7305,"Ruta J-40. KM. 13,5 0",-34.871994,-71.265813,93,2023-09-15,15:21:53,1296.0,$/L,,,,,,,2024-03-21
te730801,SERVICENTRO SELK LIMITADA,SELK,Del Maule,7,Rauco,7305,"Ruta J-40. KM. 13,5 0",-34.871994,-71.265813,95,2023-09-15,15:21:53,1337.0,$/L,,,,,,,2024-03-21
te730801,SERVICENTRO SELK LIMITADA,SELK,Del Maule,7,Rauco,7305,"Ruta J-40. KM. 13,5 0",-34.871994,-71.265813,DI,2023-09-15,15:21:53,1047.0,$/L,,,,,,,2024-03-21
te730802,Facaz Ltda.,FACAZ,Del Maule,7,Teno,7308,avenida comalle 0,-34.867290999999994,-71.16903,93,2024-03-07,15:03:35,1331.0,$/L,,,,,,,2024-03-21
te730802,Facaz Ltda.,FACAZ,Del Maule,7,Teno,7308,avenida comalle 0,-34.867290999999994,-71.16903,95,2024-02-29,14:57:29,1368.0,$/L,,,,,,,2024-03-21
te730802,Facaz Ltda.,FACAZ,Del Maule,7,Teno,7308,avenida comalle 0,-34.867290999999994,-71.16903,DI,2024-03-07,15:03:35,1083.0,$/L,,,,,,,2024-03-21
te740101 ,COMERCIAL BACRIVA SPA,SHELL,Del Maule,7,Linares,7401,Av. Brasil 570,-35.84695655110228,-71.59088909626006,93,2024-03-04,10:34:55,1300.0,$/L,,,,,,,2024-03-21
te740101 ,COMERCIAL BACRIVA SPA,SHELL,Del Maule,7,Linares,7401,Av. Brasil 570,-35.84695655110228,-71.59088909626006,95,2024-03-04,10:34:55,1336.0,$/L,,,,,,,2024-03-21
te740101 ,COMERCIAL BACRIVA SPA,SHELL,Del Maule,7,Linares,7401,Av. Brasil 570,-35.84695655110228,-71.59088909626006,97,2024-02-29,11:29:49,1373.0,$/L,,,,,,,2024-03-21
te740101 ,COMERCIAL BACRIVA SPA,SHELL,Del Maule,7,Linares,7401,Av. Brasil 570,-35.84695655110228,-71.59088909626006,DI,2024-02-29,11:29:49,1043.0,$/L,,,,,,,2024-03-21
te740301,EDS CRISTIAN GARCES NORAMBUENA EIRL,SHELL,Del Maule,7,Longaví,7403,Los Cristales 0,-35.96699634440273,-71.6835030913353,93,2024-02-29,11:46:21,1358.0,$/L,,,,,,,2024-03-21
te740301,EDS CRISTIAN GARCES NORAMBUENA EIRL,SHELL,Del Maule,7,Longaví,7403,Los Cristales 0,-35.96699634440273,-71.6835030913353,95,2024-02-29,11:46:21,1386.0,$/L,,,,,,,2024-03-21
te740301,EDS CRISTIAN GARCES NORAMBUENA EIRL,SHELL,Del Maule,7,Longaví,7403,Los Cristales 0,-35.96699634440273,-71.6835030913353,97,2024-03-06,08:14:54,1405.0,$/L,,,,,,,2024-03-21
te740301,EDS CRISTIAN GARCES NORAMBUENA EIRL,SHELL,Del Maule,7,Longaví,7403,Los Cristales 0,-35.96699634440273,-71.6835030913353,DI,2024-02-29,11:46:21,1069.0,$/L,,,,,,,2024-03-21
te740401,Servicios 24/7 SpA ,SHELL,Del Maule,7,Parral,7404,"Ruta 5 Sur Km 344 , Parral Carretera 0",-36.178709999999995,-71.82253400000002,93,2024-03-04,10:43:01,1327.0,$/L,,,,,,,2024-03-21
te740401,Servicios 24/7 SpA ,SHELL,Del Maule,7,Parral,7404,"Ruta 5 Sur Km 344 , Parral Carretera 0",-36.178709999999995,-71.82253400000002,95,2024-03-04,10:43:01,1356.0,$/L,,,,,,,2024-03-21
te740401,Servicios 24/7 SpA ,SHELL,Del Maule,7,Parral,7404,"Ruta 5 Sur Km 344 , Parral Carretera 0",-36.178709999999995,-71.82253400000002,97,2024-03-04,10:43:01,1386.0,$/L,,,,,,,2024-03-21
te740401,Servicios 24/7 SpA ,SHELL,Del Maule,7,Parral,7404,"Ruta 5 Sur Km 344 , Parral Carretera 0",-36.178709999999995,-71.82253400000002,DI,2024-02-29,11:35:06,1073.0,$/L,,,,,,,2024-03-21
te740602,Sociedad Comercial Alquihue Limitada  78.808.950-3 ,Combustibles Alquihue,Del Maule,7,San Javier,7406,Ruta los Conquistadores Km. 3. 7,-35.63424418323697,-71.80470943450928,93,2017-11-09,15:32:25,728.0,$/L,,,,,,,2024-03-21
te740602,Sociedad Comercial Alquihue Limitada  78.808.950-3 ,Combustibles Alquihue,Del Maule,7,San Javier,7406,Ruta los Conquistadores Km. 3. 7,-35.63424418323697,-71.80470943450928,95,2024-02-29,15:11:35,1354.0,$/L,,,,,,,2024-03-21
te740602,Sociedad Comercial Alquihue Limitada  78.808.950-3 ,Combustibles Alquihue,Del Maule,7,San Javier,7406,Ruta los Conquistadores Km. 3. 7,-35.63424418323697,-71.80470943450928,DI,2024-02-29,15:11:35,1053.0,$/L,,,,,,,2024-03-21
te740603,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,Chorrillos 1715,-35.59949659113213,-71.73213958740234,93,2024-02-29,11:43:27,1319.0,$/L,,,,,,,2024-03-21
te740603,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,Chorrillos 1715,-35.59949659113213,-71.73213958740234,95,2024-02-29,11:43:27,1354.0,$/L,,,,,,,2024-03-21
te740603,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,Chorrillos 1715,-35.59949659113213,-71.73213958740234,97,2024-02-29,11:43:27,1383.0,$/L,,,,,,,2024-03-21
te740603,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,Chorrillos 1715,-35.59949659113213,-71.73213958740234,DI,2024-02-29,11:43:27,1053.0,$/L,,,,,,,2024-03-21
te740604,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,ORILLA DE MAULE KM2 0,-35.573721,-71.676322,93,2024-03-14,10:02:31,1213.0,$/L,,,,,,,2024-03-21
te740604,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,ORILLA DE MAULE KM2 0,-35.573721,-71.676322,95,2024-02-29,11:43:27,1352.0,$/L,,,,,,,2024-03-21
te740604,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,ORILLA DE MAULE KM2 0,-35.573721,-71.676322,97,2024-02-29,11:43:27,1383.0,$/L,,,,,,,2024-03-21
te740604,COMERCIAL PL SPA,SHELL,Del Maule,7,San Javier,7406,ORILLA DE MAULE KM2 0,-35.573721,-71.676322,DI,2024-03-01,15:32:57,1055.0,$/L,,,,,,,2024-03-21
te740801, SOCIEDAD DE INVERSIONES DOï¿½A EVARISTA LTDA.,Aire,Del Maule,7,Yerbas Buenas,7408,"Las Toscas, Km.10 0",-35.74458785136485,-71.58520817756653,93,2024-02-29,16:29:01,1301.0,$/L,,,,,,,2024-03-21
te740801, SOCIEDAD DE INVERSIONES DOï¿½A EVARISTA LTDA.,Aire,Del Maule,7,Yerbas Buenas,7408,"Las Toscas, Km.10 0",-35.74458785136485,-71.58520817756653,95,2024-02-29,16:29:01,1337.0,$/L,,,,,,,2024-03-21
te740801, SOCIEDAD DE INVERSIONES DOï¿½A EVARISTA LTDA.,Aire,Del Maule,7,Yerbas Buenas,7408,"Las Toscas, Km.10 0",-35.74458785136485,-71.58520817756653,DI,2024-02-29,16:29:01,1046.0,$/L,,,,,,,2024-03-21
te810102,Administradora y Servicios Ancla SpA.,SHELL,Del Biobío,8,Concepción,8101,Los Carerra 1499,-36.81922468843915,-73.04306387901306,93,2024-03-08,10:40:20,1317.0,$/L,,,,,,,2024-03-21
te810102,Administradora y Servicios Ancla SpA.,SHELL,Del Biobío,8,Concepción,8101,Los Carerra 1499,-36.81922468843915,-73.04306387901306,95,2024-03-01,10:44:09,1350.0,$/L,,,,,,,2024-03-21
te810102,Administradora y Servicios Ancla SpA.,SHELL,Del Biobío,8,Concepción,8101,Los Carerra 1499,-36.81922468843915,-73.04306387901306,97,2024-03-08,10:40:51,1382.0,$/L,,,,,,,2024-03-21
te810102,Administradora y Servicios Ancla SpA.,SHELL,Del Biobío,8,Concepción,8101,Los Carerra 1499,-36.81922468843915,-73.04306387901306,DI,2024-03-01,10:44:09,1067.0,$/L,,,,,,,2024-03-21
te810103,Comercial Emisan SpA,SHELL,Del Biobío,8,Concepción,8101,Los Carrera 218,-36.825,-73.057,93,2024-03-08,10:20:29,1317.0,$/L,,,,,,,2024-03-21
te810103,Comercial Emisan SpA,SHELL,Del Biobío,8,Concepción,8101,Los Carrera 218,-36.825,-73.057,95,2024-03-01,10:40:01,1350.0,$/L,,,,,,,2024-03-21
te810103,Comercial Emisan SpA,SHELL,Del Biobío,8,Concepción,8101,Los Carrera 218,-36.825,-73.057,97,2024-03-08,10:20:29,1382.0,$/L,,,,,,,2024-03-21
te810103,Comercial Emisan SpA,SHELL,Del Biobío,8,Concepción,8101,Los Carrera 218,-36.825,-73.057,DI,2024-02-29,11:47:06,1067.0,$/L,,,,,,,2024-03-21
te810104,Cano y Cano Ltda.,TERPEL,Del Biobío,8,Concepción,8101,Pedro Lagos NºA 130,-36.810272531200795,-73.02925050258635,93,2024-02-29,16:16:29,1295.0,$/L,,,,,,,2024-03-21
te810104,Cano y Cano Ltda.,TERPEL,Del Biobío,8,Concepción,8101,Pedro Lagos NºA 130,-36.810272531200795,-73.02925050258635,95,2024-02-29,16:16:29,1331.0,$/L,,,,,,,2024-03-21
te810104,Cano y Cano Ltda.,TERPEL,Del Biobío,8,Concepción,8101,Pedro Lagos NºA 130,-36.810272531200795,-73.02925050258635,97,2015-01-01,23:56:41,746.0,$/L,,,,,,,2024-03-21
te810104,Cano y Cano Ltda.,TERPEL,Del Biobío,8,Concepción,8101,Pedro Lagos NºA 130,-36.810272531200795,-73.02925050258635,DI,2024-02-29,16:16:29,1041.0,$/L,,,,,,,2024-03-21
te810105,Angelina Guerra Sanhueza Spa,AGUESAN,Del Biobío,8,Concepción,8101,Av Collao 1898,-36.820398600000004,-73.0138556,93,2024-02-29,15:23:45,1318.0,$/L,,,,,,,2024-03-21
te810105,Angelina Guerra Sanhueza Spa,AGUESAN,Del Biobío,8,Concepción,8101,Av Collao 1898,-36.820398600000004,-73.0138556,95,2024-02-29,15:23:45,1351.0,$/L,,,,,,,2024-03-21
te810105,Angelina Guerra Sanhueza Spa,AGUESAN,Del Biobío,8,Concepción,8101,Av Collao 1898,-36.820398600000004,-73.0138556,DI,2024-02-29,15:23:45,1066.0,$/L,,,,,,,2024-03-21
te810201,Servicios Integral M&O Ltda.,SHELL,Del Biobío,8,Coronel,8102,Camino a Coronel Km. 19,-36.91937681481995,-73.1484718730469,93,2024-02-29,14:38:28,1314.0,$/L,,,,,,,2024-03-21
te810201,Servicios Integral M&O Ltda.,SHELL,Del Biobío,8,Coronel,8102,Camino a Coronel Km. 19,-36.91937681481995,-73.1484718730469,95,2024-02-29,14:38:28,1353.0,$/L,,,,,,,2024-03-21
te810201,Servicios Integral M&O Ltda.,SHELL,Del Biobío,8,Coronel,8102,Camino a Coronel Km. 19,-36.91937681481995,-73.1484718730469,97,2024-02-29,14:38:28,1387.0,$/L,,,,,,,2024-03-21
te810201,Servicios Integral M&O Ltda.,SHELL,Del Biobío,8,Coronel,8102,Camino a Coronel Km. 19,-36.91937681481995,-73.1484718730469,DI,2024-02-29,14:38:28,1060.0,$/L,,,,,,,2024-03-21
te810601,Los Lagos SpA,SHELL,Del Biobío,8,Lota,8106,Serrano 701,-37.09093729719932,-73.15679758787155,93,2024-03-08,11:07:44,1308.0,$/L,,,,,,,2024-03-21
te810601,Los Lagos SpA,SHELL,Del Biobío,8,Lota,8106,Serrano 701,-37.09093729719932,-73.15679758787155,95,2024-03-01,11:16:58,1347.0,$/L,,,,,,,2024-03-21
te810601,Los Lagos SpA,SHELL,Del Biobío,8,Lota,8106,Serrano 701,-37.09093729719932,-73.15679758787155,97,2024-02-29,11:58:27,1389.0,$/L,,,,,,,2024-03-21
te810601,Los Lagos SpA,SHELL,Del Biobío,8,Lota,8106,Serrano 701,-37.09093729719932,-73.15679758787155,DI,2024-03-15,15:25:04,1062.0,$/L,,,,,,,2024-03-21
te810701,Operaciones y Servicio Terpel Ltda.,SHELL,Del Biobío,8,Penco,8107,Carretera del Itata Km. 12,-36.751753,-72.92486099999999,93,2024-03-08,10:10:36,1316.0,$/L,,,,,,,2024-03-21
te810701,Operaciones y Servicio Terpel Ltda.,SHELL,Del Biobío,8,Penco,8107,Carretera del Itata Km. 12,-36.751753,-72.92486099999999,95,2024-03-04,09:55:16,1349.0,$/L,,,,,,,2024-03-21
te810701,Operaciones y Servicio Terpel Ltda.,SHELL,Del Biobío,8,Penco,8107,Carretera del Itata Km. 12,-36.751753,-72.92486099999999,97,2024-03-08,10:10:36,1384.0,$/L,,,,,,,2024-03-21
te810701,Operaciones y Servicio Terpel Ltda.,SHELL,Del Biobío,8,Penco,8107,Carretera del Itata Km. 12,-36.751753,-72.92486099999999,DI,2024-02-29,11:25:51,1062.0,$/L,,,,,,,2024-03-21
te811002,Joel Tiburcio Henriquez Arevalo 6.293.589-8	,TERPEL,Del Biobío,8,Talcahuano,8110,Toribio Medina 444,-36.73569858597904,-73.1101056933403,93,2024-02-29,15:18:03,1310.0,$/L,,,,,,,2024-03-21
te811002,Joel Tiburcio Henriquez Arevalo 6.293.589-8	,TERPEL,Del Biobío,8,Talcahuano,8110,Toribio Medina 444,-36.73569858597904,-73.1101056933403,95,2024-02-29,15:18:03,1341.0,$/L,,,,,,,2024-03-21
te811002,Joel Tiburcio Henriquez Arevalo 6.293.589-8	,TERPEL,Del Biobío,8,Talcahuano,8110,Toribio Medina 444,-36.73569858597904,-73.1101056933403,DI,2024-02-29,15:18:03,1057.0,$/L,,,,,,,2024-03-21
te811003,Distribuidora de Combustibles Mauro Antonio Contreras Parada E.I.R.L,SOCORRO,Del Biobío,8,Talcahuano,8110,Bilbao 404,-36.72470724875915,-73.11566323041916,93,2024-02-28,22:59:32,1296.0,$/L,,,,,,,2024-03-21
te811003,Distribuidora de Combustibles Mauro Antonio Contreras Parada E.I.R.L,SOCORRO,Del Biobío,8,Talcahuano,8110,Bilbao 404,-36.72470724875915,-73.11566323041916,95,2024-02-28,22:59:32,1346.0,$/L,,,,,,,2024-03-21
te811003,Distribuidora de Combustibles Mauro Antonio Contreras Parada E.I.R.L,SOCORRO,Del Biobío,8,Talcahuano,8110,Bilbao 404,-36.72470724875915,-73.11566323041916,DI,2024-02-28,22:59:32,1049.0,$/L,,,,,,,2024-03-21
te811201,SOCIEDAD COMERCIAL CABEN LIMITADA,SHELL,Del Biobío,8,Hualpén,8112,AVDA CRISTOBAL COLON 8955,-36.7989143,-73.08550509999999,93,2024-03-08,10:31:21,1316.0,$/L,,,,,,,2024-03-21
